station_name,lat,lon,year,month,tmax_degC,tmin_degC,af_days,rain_mm,sun_hours
Waddington,53.175,-0.522,2024,12,9.3,4.6,0.0,54.2,35.5
Waddington,53.175,-0.522,2025,1,5.5,0.3,15.0,60.4,74.2
Waddington,53.175,-0.522,2025,2,7.9,2.4,4.0,25.0,62.8
Waddington,53.175,-0.522,2025,3,12.8,3.5,2.0,10.1,199.3
Waddington,53.175,-0.522,2025,4,16.0,5.5,0.0,12.0,255.0
Waddington,53.175,-0.522,2025,5,18.4,8.6,0.0,27.2,230.6
Waddington,53.175,-0.522,2025,6,23.4,12.9,0.0,23.6,222.2
Waddington,53.175,-0.522,2025,7,23.4,14.3,0.0,54.8,180.5
Waddington,53.175,-0.522,2025,8,22.6,13.5,0.0,18.4,150.6
Waddington,53.175,-0.522,2025,9,18.9,10.2,0.0,75.2,146.5
Waddington,53.175,-0.522,2025,10,14.2,8.7,0.0,54.4,68.8
Waddington,53.175,-0.522,2025,11,10.8,5.5,3.0,129.4,61.2
Waddington,53.175,-0.522,2025,12,9.1,4.0,1.0,73.2,47.3
Waddington,53.175,-0.522,2026,1,6.2,1.0,11.0,88.8,59.0
Waddington,53.175,-0.522,2026,2,8.3,4.1,2.0,89.8,46.8
Waddington,53.175,-0.522,2026,3,11.9,4.4,1.0,27.6,132.4
Whitby,54.481,-0.624,1961,9,18.6,10.0,0.0,26.9,
Whitby,54.481,-0.624,1961,10,14.0,7.7,0.0,74.3,
Whitby,54.481,-0.624,1961,11,8.9,4.3,4.0,19.1,
Whitby,54.481,-0.624,1961,12,5.4,0.5,14.0,33.0,
Whitby,54.481,-0.624,1962,1,7.2,1.9,6.0,50.7,
Whitby,54.481,-0.624,1962,2,7.5,2.3,3.0,15.0,
Whitby,54.481,-0.624,1962,3,5.5,0.0,14.0,23.5,
Whitby,54.481,-0.624,1962,4,9.6,3.9,0.0,37.0,
Whitby,54.481,-0.624,1962,5,12.4,6.3,0.0,49.9,
Whitby,54.481,-0.624,1962,6,17.0,8.6,0.0,7.4,
Whitby,54.481,-0.624,1962,7,15.8,10.0,0.0,47.1,
Whitby,54.481,-0.624,1962,8,17.0,10.6,0.0,50.8,
Whitby,54.481,-0.624,1962,9,15.1,9.2,0.0,55.2,
Whitby,54.481,-0.624,1962,10,13.2,7.6,1.0,7.6,
Whitby,54.481,-0.624,1962,11,8.2,3.5,4.0,65.2,
Whitby,54.481,-0.624,1962,12,6.0,-0.6,16.0,39.7,
Whitby,54.481,-0.624,1963,1,2.7,-1.1,13.0,44.3,
Whitby,54.481,-0.624,1963,2,1.8,-2.0,25.0,21.1,
Whitby,54.481,-0.624,1963,3,8.3,1.9,5.0,43.5,
Whitby,54.481,-0.624,1963,4,10.3,4.1,0.0,26.4,
Whitby,54.481,-0.624,1963,5,12.7,6.0,0.0,35.2,
Whitby,54.481,-0.624,1963,6,15.5,9.5,0.0,62.4,
Whitby,54.481,-0.624,1963,7,17.0,10.0,0.0,26.9,
Whitby,54.481,-0.624,1963,8,15.8,9.9,0.0,89.3,
Whitby,54.481,-0.624,1963,9,16.1,8.4,0.0,28.7,
Whitby,54.481,-0.624,1963,10,13.5,7.2,0.0,35.6,
Whitby,54.481,-0.624,1963,11,9.7,4.7,3.0,83.4,
Whitby,54.481,-0.624,1963,12,5.7,1.4,8.0,27.3,
Whitby,54.481,-0.624,1964,1,6.5,1.6,5.0,14.5,
Whitby,54.481,-0.624,1964,2,6.7,2.0,7.0,12.3,
Whitby,54.481,-0.624,1964,3,4.6,1.7,6.0,77.1,
Whitby,54.481,-0.624,1964,4,11.5,5.5,0.0,28.9,
Whitby,54.481,-0.624,1964,5,15.0,7.8,0.0,12.7,
Whitby,54.481,-0.624,1964,6,15.9,9.7,0.0,55.1,
Whitby,54.481,-0.624,1964,7,18.5,11.3,0.0,15.0,
Whitby,54.481,-0.624,1964,8,18.2,10.9,0.0,45.5,
Whitby,54.481,-0.624,1964,9,17.1,9.5,0.0,12.7,
Whitby,54.481,-0.624,1964,10,12.1,4.7,1.0,26.7,
Whitby,54.481,-0.624,1964,11,10.4,4.4,5.0,9.5,
Whitby,54.481,-0.624,1964,12,6.7,0.3,13.0,44.2,
Whitby,54.481,-0.624,1965,1,6.3,1.1,9.0,44.8,
Whitby,54.481,-0.624,1965,2,5.5,2.2,3.0,17.4,
Whitby,54.481,-0.624,1965,3,8.2,1.2,12.0,29.5,
Whitby,54.481,-0.624,1965,4,10.4,3.8,1.0,51.1,
Whitby,54.481,-0.624,1965,5,13.6,6.5,0.0,40.4,
Whitby,54.481,-0.624,1965,6,16.7,9.2,0.0,28.5,
Whitby,54.481,-0.624,1965,7,15.0,9.6,0.0,54.3,
Whitby,54.481,-0.624,1965,8,17.2,10.2,0.0,31.5,
Whitby,54.481,-0.624,1965,9,15.0,9.5,0.0,97.6,
Whitby,54.481,-0.624,1965,10,13.8,7.7,0.0,14.8,
Whitby,54.481,-0.624,1965,11,6.9,2.1,9.0,108.7,
Whitby,54.481,-0.624,1965,12,6.1,1.4,6.0,55.3,
Whitby,54.481,-0.624,1966,1,5.0,1.1,8.0,33.7,
Whitby,54.481,-0.624,1966,2,6.7,1.9,10.0,75.5,
Whitby,54.481,-0.624,1966,3,9.3,3.5,1.0,17.8,
Whitby,54.481,-0.624,1966,4,7.9,3.1,4.0,81.4,
Whitby,54.481,-0.624,1966,5,13.3,6.3,0.0,34.1,
Whitby,54.481,-0.624,1966,6,17.0,10.4,0.0,66.5,
Whitby,54.481,-0.624,1966,7,16.4,10.8,0.0,56.6,
Whitby,54.481,-0.624,1966,8,16.2,11.3,0.0,93.2,
Whitby,54.481,-0.624,1966,9,16.3,10.1,0.0,17.0,
Whitby,54.481,-0.624,1966,10,12.4,7.5,0.0,95.1,
Whitby,54.481,-0.624,1966,11,8.5,3.6,1.0,39.5,
Whitby,54.481,-0.624,1966,12,7.2,2.0,4.0,55.9,
Whitby,54.481,-0.624,1967,1,6.7,1.4,6.0,27.9,
Whitby,54.481,-0.624,1967,2,7.9,3.1,3.0,62.7,
Whitby,54.481,-0.624,1967,3,9.8,3.9,0.0,27.8,
Whitby,54.481,-0.624,1967,4,10.1,4.1,1.0,15.2,
Whitby,54.481,-0.624,1967,5,11.8,5.8,1.0,117.0,
Whitby,54.481,-0.624,1967,6,15.5,8.9,0.0,7.0,
Whitby,54.481,-0.624,1967,7,19.3,11.7,0.0,39.6,
Whitby,54.481,-0.624,1967,8,18.0,11.4,0.0,60.1,
Whitby,54.481,-0.624,1967,9,15.4,9.9,0.0,58.6,
Whitby,54.481,-0.624,1967,10,12.9,7.1,0.0,52.9,
Whitby,54.481,-0.624,1967,11,8.7,2.2,4.0,75.5,
Whitby,54.481,-0.624,1967,12,7.2,1.7,9.0,32.2,
Whitby,54.481,-0.624,1968,1,6.9,1.7,12.0,24.4,
Whitby,54.481,-0.624,1968,2,4.3,-0.7,16.0,45.1,
Whitby,54.481,-0.624,1968,3,9.4,3.4,2.0,34.5,
Whitby,54.481,-0.624,1968,4,10.8,1.6,9.0,28.8,
Whitby,54.481,-0.624,1968,5,10.6,2.8,2.0,37.1,
Whitby,54.481,-0.624,1968,6,16.7,6.8,0.0,58.5,
Whitby,54.481,-0.624,1968,7,15.0,8.1,0.0,81.4,
Whitby,54.481,-0.624,1968,8,16.3,9.6,0.0,28.0,
Whitby,54.481,-0.624,1968,9,15.7,,,66.0,
Whitby,54.481,-0.624,1968,10,14.7,,,35.2,
Whitby,54.481,-0.624,1968,11,8.5,5.1,1.0,35.1,
Whitby,54.481,-0.624,1968,12,5.7,1.5,9.0,,
Whitby,54.481,-0.624,1969,1,7.3,2.2,6.0,48.4,
Whitby,54.481,-0.624,1969,2,3.1,-0.8,14.0,46.3,
Whitby,54.481,-0.624,1969,3,4.5,0.4,9.0,,
Whitby,54.481,-0.624,1969,4,8.9,2.9,4.0,52.6,
Whitby,54.481,-0.624,1969,5,11.9,6.4,0.0,73.7,
Whitby,54.481,-0.624,1969,6,16.0,8.2,0.0,53.0,
Whitby,54.481,-0.624,1969,7,19.6,11.9,0.0,39.0,
Whitby,54.481,-0.624,1969,8,17.7,12.2,0.0,20.6,
Whitby,54.481,-0.624,1969,9,16.5,10.3,0.0,49.2,
Whitby,54.481,-0.624,1969,10,15.4,9.0,0.0,9.0,
Whitby,54.481,-0.624,1969,11,7.9,2.2,4.0,77.2,
Whitby,54.481,-0.624,1969,12,5.8,1.4,9.0,64.1,
Whitby,54.481,-0.624,1970,1,5.4,1.3,7.0,48.6,
Whitby,54.481,-0.624,1970,2,5.2,-0.2,14.0,43.5,
Whitby,54.481,-0.624,1970,3,6.8,0.7,11.0,36.3,
Whitby,54.481,-0.624,1970,4,8.8,2.7,7.0,31.0,
Whitby,54.481,-0.624,1970,5,13.5,7.3,0.0,22.9,
Whitby,54.481,-0.624,1970,6,17.1,9.5,0.0,9.5,
Whitby,54.481,-0.624,1970,7,18.0,11.3,0.0,63.3,
Whitby,54.481,-0.624,1970,8,17.7,11.4,0.0,31.1,
Whitby,54.481,-0.624,1970,9,17.6,10.3,0.0,25.9,
Whitby,54.481,-0.624,1970,10,13.8,6.8,0.0,28.3,
Whitby,54.481,-0.624,1970,11,9.8,4.0,1.0,93.3,
Whitby,54.481,-0.624,1970,12,7.0,2.6,1.0,,
Whitby,54.481,-0.624,1971,1,6.6,2.0,7.0,41.9,
Whitby,54.481,-0.624,1971,2,7.7,1.9,4.0,10.5,
Whitby,54.481,-0.624,1971,3,7.6,2.0,7.0,25.3,
Whitby,54.481,-0.624,1971,4,8.9,3.3,2.0,53.0,
Whitby,54.481,-0.624,1971,5,13.4,5.9,1.0,34.7,
Whitby,54.481,-0.624,1971,6,13.4,8.2,0.0,37.7,
Whitby,54.481,-0.624,1971,7,18.4,11.1,0.0,41.8,
Whitby,54.481,-0.624,1971,8,17.4,10.8,0.0,90.8,
Whitby,54.481,-0.624,1971,9,16.7,9.2,0.0,11.9,
Whitby,54.481,-0.624,1971,10,14.4,7.4,1.0,14.3,
Whitby,54.481,-0.624,1971,11,9.2,3.4,5.0,63.3,
Whitby,54.481,-0.624,1971,12,9.2,4.3,3.0,8.9,
Whitby,54.481,-0.624,1972,1,,1.7,9.0,50.6,
Whitby,54.481,-0.624,1972,2,,1.4,5.0,41.6,
Whitby,54.481,-0.624,1972,3,,1.8,5.0,47.2,
Whitby,54.481,-0.624,1972,4,10.5,4.2,1.0,27.2,
Whitby,54.481,-0.624,1972,5,12.7,6.1,0.0,38.6,
Whitby,54.481,-0.624,1972,6,15.3,7.8,0.0,67.5,
Whitby,54.481,-0.624,1972,7,16.9,10.2,0.0,24.0,
Whitby,54.481,-0.624,1972,8,17.2,9.9,0.0,9.7,
Whitby,54.481,-0.624,1972,9,14.0,7.2,0.0,18.7,
Whitby,54.481,-0.624,1972,10,,,,,
Whitby,54.481,-0.624,1972,11,,,,,
Whitby,54.481,-0.624,1972,12,,,,,
Whitby,54.481,-0.624,1973,1,,,,,
Whitby,54.481,-0.624,1973,2,,,,,
Whitby,54.481,-0.624,1973,3,,,,4.0,
Whitby,54.481,-0.624,1973,4,8.4,3.3,0.0,44.7,
Whitby,54.481,-0.624,1973,5,13.0,6.1,0.0,62.8,
Whitby,54.481,-0.624,1973,6,17.5,10.0,0.0,32.6,
Whitby,54.481,-0.624,1973,7,17.1,11.0,0.0,81.6,
Whitby,54.481,-0.624,1973,8,17.5,10.7,0.0,41.0,
Whitby,54.481,-0.624,1973,9,16.3,9.7,0.0,67.5,
Whitby,54.481,-0.624,1973,10,11.7,6.5,0.0,32.8,
Whitby,54.481,-0.624,1973,11,8.8,2.7,7.0,26.7,
Whitby,54.481,-0.624,1973,12,7.4,0.9,11.0,39.9,
Whitby,54.481,-0.624,1974,1,8.1,2.3,5.0,73.3,
Whitby,54.481,-0.624,1974,2,7.8,2.6,3.0,44.5,
Whitby,54.481,-0.624,1974,3,7.0,2.1,2.0,37.3,
Whitby,54.481,-0.624,1974,4,7.1,3.5,2.0,8.1,
Whitby,54.481,-0.624,1974,5,12.9,6.5,0.0,12.1,
Whitby,54.481,-0.624,1974,6,15.2,8.5,0.0,37.3,
Whitby,54.481,-0.624,1974,7,17.5,10.9,0.0,36.5,
Whitby,54.481,-0.624,1974,8,18.4,11.1,0.0,33.3,
Whitby,54.481,-0.624,1974,9,15.2,8.3,0.0,72.5,
Whitby,54.481,-0.624,1974,10,10.1,5.3,1.0,,
Whitby,54.481,-0.624,1974,11,8.5,3.2,1.0,67.4,
Whitby,54.481,-0.624,1974,12,10.0,4.4,0.0,27.1,
Whitby,54.481,-0.624,1975,1,8.9,3.0,2.0,48.7,
Whitby,54.481,-0.624,1975,2,6.6,1.4,6.0,14.9,
Whitby,54.481,-0.624,1975,3,6.9,2.0,2.0,31.3,
Whitby,54.481,-0.624,1975,4,10.4,4.1,2.0,39.1,
Whitby,54.481,-0.624,1975,5,10.4,4.7,0.0,57.1,
Whitby,54.481,-0.624,1975,6,16.1,8.3,0.0,31.0,
Whitby,54.481,-0.624,1975,7,19.0,11.3,0.0,49.1,
Whitby,54.481,-0.624,1975,8,20.5,12.3,0.0,22.2,
Whitby,54.481,-0.624,1975,9,16.5,8.4,0.0,55.4,
Whitby,54.481,-0.624,1975,10,12.7,6.1,0.0,27.2,
Whitby,54.481,-0.624,1975,11,9.2,3.6,2.0,61.6,
Whitby,54.481,-0.624,1975,12,8.5,3.3,2.0,40.1,
Whitby,54.481,-0.624,1976,1,8.0,2.4,10.0,61.2,
Whitby,54.481,-0.624,1976,2,7.0,2.1,5.0,9.2,
Whitby,54.481,-0.624,1976,3,6.9,1.8,7.0,18.2,
Whitby,54.481,-0.624,1976,4,9.7,3.9,2.0,12.8,
Whitby,54.481,-0.624,1976,5,13.6,6.7,0.0,85.7,
Whitby,54.481,-0.624,1976,6,20.2,10.9,0.0,4.9,
Whitby,54.481,-0.624,1976,7,19.9,11.3,0.0,9.8,
Whitby,54.481,-0.624,1976,8,18.6,10.9,0.0,10.1,
Whitby,54.481,-0.624,1976,9,15.1,9.3,0.0,131.7,
Whitby,54.481,-0.624,1976,10,13.0,7.8,0.0,98.4,
Whitby,54.481,-0.624,1976,11,8.7,3.0,4.0,30.9,
Whitby,54.481,-0.624,1976,12,4.8,0.4,8.0,96.2,
Whitby,54.481,-0.624,1977,1,5.2,0.4,10.0,88.5,
Whitby,54.481,-0.624,1977,2,6.4,1.8,7.0,79.5,
Whitby,54.481,-0.624,1977,3,9.3,3.4,3.0,44.8,
Whitby,54.481,-0.624,1977,4,9.8,3.2,2.0,33.6,
Whitby,54.481,-0.624,1977,5,11.6,6.0,0.0,52.7,
Whitby,54.481,-0.624,1977,6,13.6,7.9,0.0,46.7,
Whitby,54.481,-0.624,1977,7,17.1,11.1,0.0,17.6,
Whitby,54.481,-0.624,1977,8,16.6,11.4,0.0,38.0,
Whitby,54.481,-0.624,1977,9,15.8,9.4,0.0,11.9,
Whitby,54.481,-0.624,1977,10,14.2,8.2,0.0,44.7,
Whitby,54.481,-0.624,1977,11,9.2,4.3,1.0,52.1,
Whitby,54.481,-0.624,1977,12,8.0,4.0,1.0,43.5,
Whitby,54.481,-0.624,1978,1,5.4,0.3,12.0,65.6,
Whitby,54.481,-0.624,1978,2,4.6,-0.7,16.0,64.4,
Whitby,54.481,-0.624,1978,3,,2.2,4.0,30.6,
Whitby,54.481,-0.624,1978,4,7.6,2.3,3.0,29.0,
Whitby,54.481,-0.624,1978,5,11.7,6.6,0.0,53.7,
Whitby,54.481,-0.624,1978,6,15.6,9.0,0.0,36.2,
Whitby,54.481,-0.624,1978,7,16.4,9.9,0.0,102.2,
Whitby,54.481,-0.624,1978,8,16.2,11.3,0.0,86.3,
Whitby,54.481,-0.624,1978,9,16.5,10.3,0.0,50.1,
Whitby,54.481,-0.624,1978,10,14.4,8.8,0.0,18.9,
Whitby,54.481,-0.624,1978,11,11.4,5.5,3.0,27.3,
Whitby,54.481,-0.624,1978,12,6.6,1.6,11.0,108.8,
Whitby,54.481,-0.624,1979,1,3.5,-2.2,22.0,44.9,
Whitby,54.481,-0.624,1979,2,3.6,-0.5,16.0,30.7,
Whitby,54.481,-0.624,1979,3,7.0,1.5,8.0,83.2,
Whitby,54.481,-0.624,1979,4,9.3,3.8,0.0,37.6,
Whitby,54.481,-0.624,1979,5,12.2,5.3,2.0,106.0,
Whitby,54.481,-0.624,1979,6,15.8,8.9,0.0,35.3,
Whitby,54.481,-0.624,1979,7,18.4,11.5,0.0,26.1,
Whitby,54.481,-0.624,1979,8,17.2,10.1,0.0,57.8,
Whitby,54.481,-0.624,1979,9,16.7,8.4,0.0,20.8,
Whitby,54.481,-0.624,1979,10,13.2,8.0,0.0,65.8,
Whitby,54.481,-0.624,1979,11,9.5,3.4,4.0,44.7,
Whitby,54.481,-0.624,1979,12,7.8,3.8,2.0,107.9,
Whitby,54.481,-0.624,1980,1,4.7,0.5,12.0,76.5,
Whitby,54.481,-0.624,1980,2,7.2,2.5,5.0,44.3,
Whitby,54.481,-0.624,1980,3,6.5,1.3,8.0,56.0,
Whitby,54.481,-0.624,1980,4,9.8,4.7,0.0,11.4,
Whitby,54.481,-0.624,1980,5,,5.7,0.0,12.2,
Whitby,54.481,-0.624,1980,6,16.2,9.8,0.0,85.8,
Whitby,54.481,-0.624,1980,7,16.4,10.7,0.0,51.1,
Whitby,54.481,-0.624,1980,8,18.0,11.5,0.0,107.2,
Whitby,54.481,-0.624,1980,9,17.6,10.8,0.0,30.0,
Whitby,54.481,-0.624,1980,10,11.6,5.5,1.0,76.5,
Whitby,54.481,-0.624,1980,11,9.3,5.0,1.0,44.8,
Whitby,54.481,-0.624,1980,12,8.9,2.3,6.0,36.4,
Whitby,54.481,-0.624,1981,1,7.6,1.0,11.0,20.4,
Whitby,54.481,-0.624,1981,2,5.9,0.8,11.0,38.7,
Whitby,54.481,-0.624,1981,3,9.2,3.6,1.0,88.6,
Whitby,54.481,-0.624,1981,4,8.9,4.0,3.0,31.2,
Whitby,54.481,-0.624,1981,5,13.6,6.9,0.0,40.9,
Whitby,54.481,-0.624,1981,6,16.0,9.6,0.0,15.9,
Whitby,54.481,-0.624,1981,7,17.9,11.4,0.0,107.0,
Whitby,54.481,-0.624,1981,8,18.5,11.7,0.0,42.2,
Whitby,54.481,-0.624,1981,9,17.8,10.4,0.0,80.9,
Whitby,54.481,-0.624,1981,10,,,,,
Whitby,54.481,-0.624,1981,11,10.3,4.1,1.0,45.6,
Whitby,54.481,-0.624,1981,12,4.2,-1.9,18.0,76.7,
Whitby,54.481,-0.624,1982,1,6.0,-0.4,14.0,39.7,
Whitby,54.481,-0.624,1982,2,7.3,1.7,7.0,14.9,
Whitby,54.481,-0.624,1982,3,8.4,2.3,3.0,52.2,
Whitby,54.481,-0.624,1982,4,10.7,4.3,0.0,5.9,
Whitby,54.481,-0.624,1982,5,13.9,6.1,1.0,17.2,
Whitby,54.481,-0.624,1982,6,15.6,10.2,0.0,171.8,
Whitby,54.481,-0.624,1982,7,17.6,11.7,0.0,13.5,
Whitby,54.481,-0.624,1982,8,18.0,11.8,0.0,52.4,
Whitby,54.481,-0.624,1982,9,17.8,10.0,0.0,34.3,
Whitby,54.481,-0.624,1982,10,12.3,7.1,0.0,53.2,
Whitby,54.481,-0.624,1982,11,9.7,4.6,2.0,59.7,
Whitby,54.481,-0.624,1982,12,6.8,0.7,13.0,51.6,
Whitby,54.481,-0.624,1983,1,9.0,2.9,3.0,27.0,
Whitby,54.481,-0.624,1983,2,4.5,-0.5,16.0,14.3,
Whitby,54.481,-0.624,1983,3,9.1,3.5,2.0,34.0,
Whitby,54.481,-0.624,1983,4,8.3,2.6,3.0,93.1,
Whitby,54.481,-0.624,1983,5,10.8,5.7,0.0,63.6,
Whitby,54.481,-0.624,1983,6,15.4,9.1,0.0,24.3,
Whitby,54.481,-0.624,1983,7,19.4,12.5,0.0,30.9,
Whitby,54.481,-0.624,1983,8,18.7,12.0,0.0,46.2,
Whitby,54.481,-0.624,1983,9,16.2,9.8,0.0,60.3,
Whitby,54.481,-0.624,1983,10,13.2,8.2,0.0,45.4,
Whitby,54.481,-0.624,1983,11,9.7,5.2,3.0,33.4,
Whitby,54.481,-0.624,1983,12,8.2,2.8,6.0,73.6,
Whitby,54.481,-0.624,1984,1,5.5,1.5,5.0,86.0,
Whitby,54.481,-0.624,1984,2,5.8,1.0,8.0,29.4,
Whitby,54.481,-0.624,1984,3,6.0,2.5,1.0,59.9,
Whitby,54.481,-0.624,1984,4,10.1,2.9,5.0,11.6,
Whitby,54.481,-0.624,1984,5,10.3,5.1,3.0,37.6,
Whitby,54.481,-0.624,1984,6,15.8,9.8,0.0,50.7,
Whitby,54.481,-0.624,1984,7,18.4,11.3,0.0,38.0,
Whitby,54.481,-0.624,1984,8,18.5,12.0,0.0,53.8,
Whitby,54.481,-0.624,1984,9,15.5,10.6,0.0,78.1,
Whitby,54.481,-0.624,1984,10,14.1,7.3,0.0,44.9,
Whitby,54.481,-0.624,1984,11,10.1,6.4,0.0,110.9,
Whitby,54.481,-0.624,1984,12,7.8,2.8,6.0,,
Whitby,54.481,-0.624,1985,1,4.5,-0.5,16.0,54.4,
Whitby,54.481,-0.624,1985,2,5.3,-0.2,14.0,3.7,
Whitby,54.481,-0.624,1985,3,7.6,1.4,9.0,51.5,
Whitby,54.481,-0.624,1985,4,10.5,4.9,1.0,53.1,
Whitby,54.481,-0.624,1985,5,11.5,6.2,0.0,82.6,
Whitby,54.481,-0.624,1985,6,14.2,7.9,0.0,33.6,
Whitby,54.481,-0.624,1985,7,18.2,11.8,0.0,78.0,
Whitby,54.481,-0.624,1985,8,,,,48.2,
Whitby,54.481,-0.624,1985,9,17.2,10.4,0.0,37.0,
Whitby,54.481,-0.624,1985,10,13.8,7.9,0.0,23.0,
Whitby,54.481,-0.624,1985,11,7.2,2.2,5.0,80.2,
Whitby,54.481,-0.624,1985,12,8.3,4.0,7.0,48.9,
Whitby,54.481,-0.624,1986,1,5.9,0.4,12.0,63.7,
Whitby,54.481,-0.624,1986,2,2.2,-1.8,20.0,23.1,
Whitby,54.481,-0.624,1986,3,8.2,1.2,6.0,38.9,
Whitby,54.481,-0.624,1986,4,7.8,1.8,5.0,68.2,
Whitby,54.481,-0.624,1986,5,14.3,7.3,0.0,87.6,
Whitby,54.481,-0.624,1986,6,16.0,9.3,0.0,25.1,
Whitby,54.481,-0.624,1986,7,18.8,11.5,0.0,25.4,
Whitby,54.481,-0.624,1986,8,15.3,9.4,0.0,97.8,
Whitby,54.481,-0.624,1986,9,15.3,7.2,0.0,21.7,
Whitby,54.481,-0.624,1986,10,13.6,7.0,0.0,38.3,
Whitby,54.481,-0.624,1986,11,10.6,4.3,0.0,26.1,
Whitby,54.481,-0.624,1986,12,8.6,2.5,2.0,99.8,
Whitby,54.481,-0.624,1987,1,3.9,-0.7,16.0,31.5,
Whitby,54.481,-0.624,1987,2,6.8,1.0,11.0,31.4,
Whitby,54.481,-0.624,1987,3,6.4,0.4,12.0,75.1,
Whitby,54.481,-0.624,1987,4,12.4,5.7,0.0,59.4,
Whitby,54.481,-0.624,1987,5,11.1,5.2,0.0,25.3,
Whitby,54.481,-0.624,1987,6,14.1,8.3,0.0,80.4,
Whitby,54.481,-0.624,1987,7,17.4,11.7,0.0,59.2,
Whitby,54.481,-0.624,1987,8,17.4,11.5,0.0,66.7,
Whitby,54.481,-0.624,1987,9,16.4,9.0,0.0,44.5,
Whitby,54.481,-0.624,1987,10,12.3,5.8,1.0,96.3,
Whitby,54.481,-0.624,1987,11,9.0,4.3,2.0,27.6,
Whitby,54.481,-0.624,1987,12,8.7,3.7,5.0,30.4,
Whitby,54.481,-0.624,1988,1,7.2,2.5,1.0,62.3,
Whitby,54.481,-0.624,1988,2,7.2,2.2,5.0,50.9,
Whitby,54.481,-0.624,1988,3,8.3,2.4,5.0,63.8,
Whitby,54.481,-0.624,1988,4,10.2,4.0,4.0,39.3,
Whitby,54.481,-0.624,1988,5,12.4,6.4,0.0,33.6,
Whitby,54.481,-0.624,1988,6,15.7,9.3,0.0,14.4,
Whitby,54.481,-0.624,1988,7,17.2,10.8,0.0,76.3,
Whitby,54.481,-0.624,1988,8,18.0,10.9,0.0,44.8,
Whitby,54.481,-0.624,1988,9,16.0,9.3,0.0,33.3,
Whitby,54.481,-0.624,1988,10,12.3,7.4,0.0,75.9,
Whitby,54.481,-0.624,1988,11,9.0,3.1,2.0,65.0,
Whitby,54.481,-0.624,1988,12,10.0,4.7,0.0,15.6,
Whitby,54.481,-0.624,1989,1,9.1,3.0,0.0,10.7,
Whitby,54.481,-0.624,1989,2,9.1,1.7,7.0,32.0,
Whitby,54.481,-0.624,1989,3,10.3,1.7,8.0,32.9,
Whitby,54.481,-0.624,1989,4,8.6,1.6,5.0,32.5,
Whitby,54.481,-0.624,1989,5,14.8,5.8,0.0,18.5,
Whitby,54.481,-0.624,1989,6,17.1,8.1,0.0,50.6,
Whitby,54.481,-0.624,1989,7,19.3,12.1,0.0,21.2,
Whitby,54.481,-0.624,1989,8,19.7,11.7,0.0,34.3,
Whitby,54.481,-0.624,1989,9,17.5,10.3,0.0,22.4,
Whitby,54.481,-0.624,1989,10,14.3,8.6,0.0,43.1,
Whitby,54.481,-0.624,1989,11,9.5,5.0,2.0,40.7,
Whitby,54.481,-0.624,1989,12,7.5,2.7,3.0,50.7,
Whitby,54.481,-0.624,1990,1,8.8,3.3,2.0,69.6,
Whitby,54.481,-0.624,1990,2,9.5,3.8,2.0,67.8,
Whitby,54.481,-0.624,1990,3,11.6,4.5,4.0,7.2,
Whitby,54.481,-0.624,1990,4,11.4,3.9,3.0,12.0,
Whitby,54.481,-0.624,1990,5,14.1,6.9,0.0,22.8,
Whitby,54.481,-0.624,1990,6,16.4,9.9,0.0,64.6,
Whitby,54.481,-0.624,1990,7,18.5,11.0,0.0,17.9,
Whitby,54.481,-0.624,1990,8,21.2,13.4,0.0,32.6,
Whitby,54.481,-0.624,1990,9,15.2,9.4,0.0,27.6,
Whitby,54.481,-0.624,1990,10,14.2,9.1,0.0,66.9,
Whitby,54.481,-0.624,1990,11,9.3,5.4,3.0,25.1,
Whitby,54.481,-0.624,1990,12,7.6,3.0,1.0,87.6,
Whitby,54.481,-0.624,1991,1,5.6,0.2,14.0,42.1,
Whitby,54.481,-0.624,1991,2,5.1,0.1,14.0,63.7,
Whitby,54.481,-0.624,1991,3,10.0,4.6,1.0,31.5,
Whitby,54.481,-0.624,1991,4,10.0,4.0,3.0,13.1,
Whitby,54.481,-0.624,1991,5,12.4,7.2,0.0,14.6,
Whitby,54.481,-0.624,1991,6,15.0,8.2,0.0,42.0,
Whitby,54.481,-0.624,1991,7,19.3,12.6,0.0,26.4,
Whitby,54.481,-0.624,1991,8,20.5,12.6,0.0,11.5,
Whitby,54.481,-0.624,1991,9,17.1,10.0,0.0,13.1,
Whitby,54.481,-0.624,1991,10,12.0,7.7,0.0,43.8,
Whitby,54.481,-0.624,1991,11,9.4,3.4,3.0,60.5,
Whitby,54.481,-0.624,1991,12,8.2,2.0,8.0,41.8,
Whitby,54.481,-0.624,1992,1,7.0,1.4,13.0,28.2,
Whitby,54.481,-0.624,1992,2,9.0,2.9,3.0,25.8,
Whitby,54.481,-0.624,1992,3,9.7,4.5,1.0,51.5,
Whitby,54.481,-0.624,1992,4,11.5,6.2,0.0,36.1,
Whitby,54.481,-0.624,1992,5,14.9,7.6,0.0,12.0,
Whitby,54.481,-0.624,1992,6,17.4,11.1,0.0,29.9,
Whitby,54.481,-0.624,1992,7,18.7,11.7,0.0,60.4,
Whitby,54.481,-0.624,1992,8,19.0,10.5,0.0,44.9,
Whitby,54.481,-0.624,1992,9,15.8,9.6,0.0,103.7,
